C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_098.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_098.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_098.jpg,0,1,0,10.27301
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_204.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_204.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_204.jpg,-0.215073,1,0,11.36411
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_309.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_309.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_309.jpg,-0.1822986,1,0,12.50938
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_409.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_409.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_409.jpg,0,1,0,13.38503
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_512.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_512.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_512.jpg,0,1,0,14.52808
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_613.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_613.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_613.jpg,0,1,0,15.68675
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_719.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_719.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_719.jpg,0,1,0,16.97038
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_821.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_821.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_821.jpg,-0.2429217,1,0,17.82726
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_15_921.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_15_921.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_15_921.jpg,-0.1421828,1,0,18.97584
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_025.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_025.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_025.jpg,0,1,0,19.85967
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_130.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_130.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_130.jpg,0,1,0,20.96687
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_234.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_234.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_234.jpg,0,1,0,21.90217
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_340.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_340.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_340.jpg,-0.0315192,1,0,23.10206
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_441.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_441.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_441.jpg,-0.3341892,1,0,24.03316
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_546.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_546.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_546.jpg,-0.1478743,1,0,24.948
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_649.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_649.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_649.jpg,0,1,0,25.89783
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_750.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_750.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_750.jpg,0,1,0,26.84326
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_855.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_855.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_855.jpg,0,1,0,27.78128
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_16_961.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_16_961.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_16_961.jpg,-0.0587616,1,0,28.89407
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_061.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_061.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_061.jpg,-0.3610386,1,0,29.73657
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_165.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_165.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_165.jpg,-0.1837011,1,0,30.19057
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_269.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_269.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_269.jpg,0,1,0,30.18873
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_373.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_373.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_373.jpg,0,1,0,30.19006
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_474.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_474.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_474.jpg,0,1,0,30.1903
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_575.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_575.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_575.jpg,0,1,0,30.1903
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_676.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_676.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_676.jpg,0,1,0,30.19031
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_781.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_781.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_781.jpg,-0.1987386,1,0,30.17966
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_882.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_882.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_882.jpg,-0.1000101,1,0,30.19046
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_17_984.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_17_984.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_17_984.jpg,0,1,0,30.18983
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_089.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_089.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_089.jpg,0,1,0,30.19025
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_191.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_191.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_191.jpg,0,1,0,30.1903
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_292.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_292.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_292.jpg,0,1,0,30.19029
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_393.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_393.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_393.jpg,0,1,0,30.1903
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_495.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_495.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_495.jpg,-0.0566037,1,0,30.18954
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_597.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_597.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_597.jpg,-0.1292862,1,0,30.18905
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_700.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_700.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_700.jpg,0,1,0,30.1901
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_805.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_805.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_805.jpg,0,1,0,30.19028
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_18_911.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_18_911.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_18_911.jpg,0,1,0,30.19028
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_016.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_016.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_016.jpg,0,1,0,30.1903
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_119.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_119.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_119.jpg,0,1,0,30.19032
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_220.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_220.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_220.jpg,0,1,0,30.19031
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_319.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_319.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_319.jpg,-0.0508182,1,0,30.18968
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_426.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_426.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_426.jpg,-0.2054598,1,0,30.1807
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_526.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_526.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_526.jpg,0,1,0,30.18958
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_631.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_631.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_631.jpg,0,1,0,30.19021
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_733.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_733.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_733.jpg,0,1,0,30.19034
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_833.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_833.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_833.jpg,0,1,0,30.19031
C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\center_2021_04_16_02_41_19_936.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\left_2021_04_16_02_41_19_936.jpg, C:\Users\alvar\Desktop\Self-Driving_Car_Course\behavioural_cloning\simulator-windows-64\Data2\IMG\right_2021_04_16_02_41_19_936.jpg,0,1,0,30.19031
